id,lat,long,occurrencedate,reporteddate,premisetype,offence,MCI,division,neighbourhood
18128,43.6604767,-79.3505173,2019-06-30,2019-06-30,Outside,Assault,Assault,D55,South Riverdale (70)
18129,43.6538544,-79.4411392,2019-06-30,2019-06-30,Other,Assault With Weapon,Assault,D11,Dufferin Grove (83)
18130,43.71912,-79.58255,2019-06-30,2019-07-01,House,Theft Of Motor Vehicle,Auto Theft,D23,West Humber-Clairville (1)
18131,43.6430931,-79.3506165,2019-06-30,2019-06-30,Commercial,Assault,Assault,D51,South Riverdale (70)
18132,43.7604637,-79.5097809,2019-06-30,2019-06-30,Outside,Robbery - Swarming,Robbery,D31,Black Creek (24)
18133,43.7620163,-79.1947403,2019-06-30,2019-06-30,Other,Assault With Weapon,Assault,D43,West Hill (136)
18134,43.7951965,-79.2373886,2019-06-30,2019-06-30,Apartment,Assault,Assault,D42,Malvern (132)
18135,43.7961235,-79.2199783,2019-06-30,2019-06-30,House,Assault With Weapon,Assault,D42,Malvern (132)
18136,43.7692032,-79.3766479,2019-06-30,2019-06-30,Commercial,Theft Of Motor Vehicle,Auto Theft,D33,Bayview Village (52)
18137,43.7692032,-79.3766479,2019-06-30,2019-06-30,Commercial,Theft Of Motor Vehicle,Auto Theft,D33,Bayview Village (52)
18138,43.7648163,-79.5013275,2019-06-30,2019-06-30,Outside,Theft Of Motor Vehicle,Auto Theft,D31,York University Heights (27)
18139,43.7604637,-79.5097809,2019-06-30,2019-06-30,Outside,Robbery - Swarming,Robbery,D31,Black Creek (24)
18140,43.6271095,-79.4877548,2019-06-30,2019-06-30,Outside,Theft Of Motor Vehicle,Auto Theft,D22,Stonegate-Queensway (16)
18141,43.7937431,-79.1990738,2019-06-30,2019-06-30,House,Theft Of Motor Vehicle,Auto Theft,D43,Morningside (135)
18142,43.7437057,-79.6073074,2019-06-30,2019-07-01,Commercial,B&E W'Intent,Break and Enter,D23,West Humber-Clairville (1)
18143,43.6699753,-79.3880157,2019-06-30,2019-07-01,Apartment,B&E W'Intent,Break and Enter,D52,Bay Street Corridor (76)
18144,43.6699753,-79.3880157,2019-06-30,2019-07-01,Apartment,Assault,Assault,D52,Bay Street Corridor (76)
18145,43.8017273,-79.2103729,2019-06-30,2019-07-01,House,Assault,Assault,D42,Malvern (132)
18146,43.7352943,-79.2692413,2019-06-30,2019-07-09,Apartment,Assault,Assault,D41,Ionview (125)
18147,43.6599045,-79.443306,2019-06-30,2019-07-01,Apartment,B&E,Break and Enter,D11,Dovercourt-Wallace Emerson-Junction (93)
18148,43.6975517,-79.5016632,2019-06-30,2019-06-30,Outside,Theft Of Motor Vehicle,Auto Theft,D12,Brookhaven-Amesbury (30)
18149,43.6410294,-79.4345169,2019-06-30,2019-07-08,Apartment,B&E,Break and Enter,D14,South Parkdale (85)
18150,43.7388344,-79.2742462,2019-06-30,2019-06-30,House,Assault With Weapon,Assault,D41,Ionview (125)
18151,43.7593193,-79.2320251,2019-06-30,2019-07-01,Outside,Theft Of Motor Vehicle,Auto Theft,D43,Woburn (137)
18152,43.7220345,-79.2737198,2019-06-30,2019-06-30,Apartment,Assault,Assault,D41,Kennedy Park (124)
18153,43.7170105,-79.569252,2019-06-30,2019-06-30,Commercial,Assault - Force/Thrt/Impede,Assault,D23,West Humber-Clairville (1)
18154,43.6814842,-79.3323822,2019-06-30,2019-06-30,Commercial,Assault,Assault,D54,Danforth (66)
18155,43.6814842,-79.3323822,2019-06-30,2019-06-30,Commercial,Assault,Assault,D54,Danforth (66)
18156,43.6814842,-79.3323822,2019-06-30,2019-06-30,Commercial,Assault,Assault,D54,Danforth (66)
18157,43.7562714,-79.2153168,2019-06-30,2019-07-01,House,B&E W'Intent,Break and Enter,D43,Woburn (137)
18158,43.7360458,-79.2587738,2019-06-30,2019-07-01,Apartment,Assault,Assault,D41,Eglinton East (138)
18159,43.7340126,-79.5903702,2019-06-30,2019-06-30,House,Assault,Assault,D23,West Humber-Clairville (1)
18160,43.8103409,-79.2200241,2019-06-30,2019-06-30,Apartment,Assault With Weapon,Assault,D42,Malvern (132)
18161,43.7146378,-79.426651,2019-06-30,2019-07-01,House,Theft Of Motor Vehicle,Auto Theft,D53,Bedford Park-Nortown (39)
18162,43.6402664,-79.3831406,2019-06-30,2019-07-01,Outside,Theft Of Motor Vehicle,Auto Theft,D52,Waterfront Communities-The Island (77)
18163,43.7158241,-79.4345398,2019-06-30,2019-07-01,House,Theft Of Motor Vehicle,Auto Theft,D13,Englemount-Lawrence (32)
18164,43.71912,-79.58255,2019-06-30,2019-07-01,House,Theft Of Motor Vehicle,Auto Theft,D23,West Humber-Clairville (1)
18165,43.7593193,-79.2320251,2019-06-30,2019-07-01,Outside,Theft Of Motor Vehicle,Auto Theft,D43,Woburn (137)
18166,43.7146378,-79.426651,2019-06-30,2019-07-01,House,Theft Of Motor Vehicle,Auto Theft,D53,Bedford Park-Nortown (39)
18167,43.6569443,-79.3649979,2019-06-30,2019-07-01,Outside,Theft Of Motor Vehicle,Auto Theft,D51,Moss Park (73)
18168,43.6576538,-79.4018478,2019-06-30,2019-07-01,Outside,Theft Of Motor Vehicle,Auto Theft,D14,Kensington-Chinatown (78)
18169,43.7784424,-79.1577759,2019-06-30,2019-06-30,House,Assault,Assault,D43,Centennial Scarborough (133)
18170,43.7848396,-79.356926,2019-06-30,2019-06-30,House,Robbery - Vehicle Jacking,Robbery,D33,Don Valley Village (47)
18171,43.8082924,-79.2875366,2019-06-30,2019-06-30,House,Robbery - Mugging,Robbery,D42,Agincourt North (129)
18172,43.6628265,-79.3797531,2019-06-30,2019-07-02,Apartment,B&E,Break and Enter,D51,Church-Yonge Corridor (75)
18173,43.6509018,-79.3972397,2019-06-30,2019-07-02,Commercial,B&E,Break and Enter,D52,Kensington-Chinatown (78)
18174,43.7827148,-79.2989807,2019-06-30,2019-06-30,Apartment,Assault,Assault,D42,Tam O'Shanter-Sullivan (118)
18175,43.7827148,-79.2989807,2019-06-30,2019-06-30,Apartment,Assault,Assault,D42,Tam O'Shanter-Sullivan (118)
18176,43.6457634,-79.3936386,2019-06-30,2019-07-04,Apartment,B&E,Break and Enter,D52,Waterfront Communities-The Island (77)
18177,43.6496811,-79.3921585,2019-06-30,2019-06-30,Outside,Robbery - Purse Snatch,Robbery,D52,Waterfront Communities-The Island (77)
18178,43.6881485,-79.3018341,2019-06-30,2019-06-30,Outside,Robbery - Purse Snatch,Robbery,D54,East End-Danforth (62)
18179,43.6545258,-79.3694611,2019-06-30,2019-06-30,Outside,Robbery - Mugging,Robbery,D51,Moss Park (73)
18180,43.8259544,-79.2973328,2019-06-30,2019-06-30,Commercial,Assault,Assault,D42,Milliken (130)
18181,43.8259544,-79.2973328,2019-06-30,2019-06-30,Commercial,Assault,Assault,D42,Milliken (130)
18182,43.6488533,-79.3920898,2019-06-30,2019-06-30,Outside,Robbery - Mugging,Robbery,D52,Waterfront Communities-The Island (77)
18183,43.6881485,-79.3018341,2019-06-30,2019-06-30,Outside,Robbery - Purse Snatch,Robbery,D54,East End-Danforth (62)
18184,43.6478386,-79.3707886,2019-06-30,2019-06-30,Commercial,Assault,Assault,D51,Waterfront Communities-The Island (77)
18185,43.7099991,-79.3343964,2019-06-30,2019-06-30,Apartment,Assault,Assault,D54,O'Connor-Parkview (54)
18186,43.6648979,-79.4457397,2019-06-30,2019-06-30,Apartment,B&E,Break and Enter,D11,Dovercourt-Wallace Emerson-Junction (93)
18187,43.6694145,-79.3824921,2019-06-30,2019-07-02,Apartment,B&E,Break and Enter,D51,Church-Yonge Corridor (75)
18188,43.8078041,-79.2155991,2019-06-30,2019-06-30,Apartment,Assault,Assault,D42,Malvern (132)
18189,43.6775246,-79.3586502,2019-06-30,2019-06-30,Outside,Robbery - Mugging,Robbery,D54,Playter Estates-Danforth (67)
18190,43.6359024,-79.4383163,2019-06-30,2019-06-30,Apartment,Assault,Assault,D14,South Parkdale (85)
18191,43.6365585,-79.5738449,2019-06-30,2019-07-07,House,B&E,Break and Enter,D22,Markland Wood (12)
18192,43.7190323,-79.3285294,2019-06-30,2019-07-07,Outside,Robbery - Mugging,Robbery,D54,Flemingdon Park (44)
18193,43.6782188,-79.4242783,2019-06-30,2019-07-02,Apartment,Assault,Assault,D13,Wychwood (94)
18194,43.772583,-79.2065964,2019-06-30,2019-07-02,House,B&E W'Intent,Break and Enter,D43,Morningside (135)
18195,43.772583,-79.2065964,2019-06-30,2019-07-02,House,Theft Over,Theft Over,D43,Morningside (135)
18196,43.6972389,-79.4754562,2019-06-30,2019-07-30,House,Assault,Assault,D12,Beechborough-Greenbrook (112)
18197,43.6972389,-79.4754562,2019-06-30,2019-07-30,House,Assault,Assault,D12,Beechborough-Greenbrook (112)
18198,43.6701889,-79.4303589,2019-06-30,2019-07-30,Commercial,B&E,Break and Enter,D14,Dovercourt-Wallace Emerson-Junction (93)
18199,43.653862,-79.5828857,2019-06-30,2019-07-02,Outside,Theft Of Motor Vehicle,Auto Theft,D22,Eringate-Centennial-West Deane (11)
18200,43.7459412,-79.5594101,2019-06-30,2019-07-02,House,Theft Of Motor Vehicle,Auto Theft,D31,Humbermede (22)
18201,43.6961288,-79.3962021,2019-06-30,2019-08-31,Apartment,Assault With Weapon,Assault,D53,Mount Pleasant West (104)
18202,43.6465149,-79.39393620000001,2019-06-30,,,Homicide,Homicide,D52,Waterfront Communities-The Island (77)
18203,43.6786308,-79.3279114,2019-06-30,2019-07-03,Outside,Assault,Assault,D55,Greenwood-Coxwell (65)
18204,43.6540642,-79.3799744,2019-06-30,2019-06-30,Commercial,Assault,Assault,D52,Bay Street Corridor (76)
18205,43.6542625,-79.3653107,2019-06-30,2019-06-30,Commercial,B&E,Break and Enter,D51,Moss Park (73)
18206,43.6623573,-79.3869095,2019-06-30,2019-06-30,Apartment,Robbery With Weapon,Robbery,D52,Bay Street Corridor (76)
18207,43.8078041,-79.2155991,2019-06-30,2019-06-30,Apartment,Assault,Assault,D42,Malvern (132)
18208,43.7165794,-79.3303757,2019-06-30,2019-06-30,Outside,Assault With Weapon,Assault,D54,Flemingdon Park (44)
18209,43.6382637,-79.4710541,2019-06-30,2019-06-30,Apartment,Assault With Weapon,Assault,D11,High Park-Swansea (87)
18210,43.6694145,-79.3824921,2019-06-30,2019-07-02,Apartment,B&E,Break and Enter,D51,Church-Yonge Corridor (75)
18211,43.6672478,-79.3125916,2019-06-30,2019-06-30,Outside,Assault,Assault,D55,The Beaches (63)
18212,43.7106895,-79.6113205,2019-06-30,2019-06-30,Other,Assault With Weapon,Assault,D23,West Humber-Clairville (1)
18213,43.676136,-79.3489456,2019-06-30,2019-07-02,House,B&E,Break and Enter,D55,North Riverdale (68)
18214,43.7106895,-79.6113205,2019-06-30,2019-06-30,Other,Assault With Weapon,Assault,D23,West Humber-Clairville (1)
